roi_formatted,subj,phase,trained,target_prob_raw,foil_prob_raw
IT,1203161,post,True,0.25821396182270384,0.20949401955259694
IT,1203161,pre,False,0.2525858308740318,0.269262859339522
IT,1203161,pre,True,0.30183238278393143,0.234715325508171
IT,1206161,post,False,0.26156877233072306,0.22494346321638697
IT,1206161,post,True,0.3064584128051022,0.2558168276297169
IT,1206161,pre,False,0.24904062071362615,0.2759488819916767
IT,1206161,pre,True,0.2865834198859597,0.24296645086394522
IT,1206162,post,False,0.22846220615013432,0.2563557821844661
IT,1206162,post,True,0.22699876570734673,0.23551322469626973
IT,1206162,pre,False,0.21548912520142188,0.26269392643355094
IT,1206162,pre,True,0.2885027870255018,0.2803468800200954
IT,1206163,post,False,0.21022905856091362,0.3273494043817145
IT,1206163,post,True,0.2948264095155746,0.24350995090471
IT,1206163,pre,False,0.2040691435876671,0.27337886827377555
IT,1206163,pre,True,0.27106030675242604,0.2584312000851382
IT,1207162,post,False,0.2701852074440703,0.24629422104492682
IT,1207162,post,True,0.24675203292842532,0.21485285610396399
IT,1207162,pre,False,0.24599928509968563,0.2269477768188551
IT,1207162,pre,True,0.24029374824974678,0.20605105747679037
LOC,110171,post,False,0.29116178677084764,0.23810787767679092
LOC,110171,post,True,0.2617228408903694,0.23165027872619715
LOC,110171,pre,False,0.27318891197349315,0.18689456427223242
LOC,110171,pre,True,0.3241109499149433,0.27605085681958924
LOC,110172,post,False,0.231568218941834,0.24592951010268166
LOC,110172,post,True,0.3231482404804821,0.2866113258353475
LOC,110172,pre,False,0.25920762727728974,0.23013804618184747
LOC,110172,pre,True,0.28844018221687256,0.24134971039030267
LOC,111171,post,False,0.3170503488935632,0.22775044388752516
LOC,111171,post,True,0.310666455351535,0.2493615806256825
LOC,111171,pre,False,0.31699390925489873,0.2611034673057089
LOC,111171,pre,True,0.2892773632770088,0.20992928237174024
LOC,112171,post,False,0.32065183739703573,0.1950503037473709
LOC,112171,post,True,0.284579894088634,0.2320201036957726
LOC,112171,pre,False,0.2839494621803652,0.22276934457035108
LOC,112171,pre,True,0.28329869474068586,0.234648772204982
LOC,112172,post,False,0.2931446058838544,0.24083303879681708
LOC,112172,post,True,0.3256210254177469,0.18121457076128428
LOC,112172,pre,False,0.275001442451471,0.24941624336080603
LOC,112172,pre,True,0.25833734720706103,0.3270851871475652
LOC,112173,post,False,0.31065396795975214,0.24365834192796312
LOC,112173,post,True,0.3547379817721714,0.2037212077741774
LOC,112173,pre,False,0.3073408303281343,0.23146369322138902
LOC,112173,pre,True,0.26271596805261865,0.23742733749910064
LOC,113171,post,False,0.3125083683764465,0.23416418916331438
LOC,113171,post,True,0.3380214169674007,0.20130446721193312
LOC,113171,pre,False,0.28119406661367063,0.2531229703161931
LOC,113171,pre,True,0.3103868675367532,0.2598053885257078
LOC,115174,post,False,0.3369658600848139,0.24970931154388834
LOC,115174,post,True,0.2806690490304572,0.22616904563376822
LOC,115174,pre,False,0.29166137675473197,0.22684349262568326
LOC,115174,pre,True,0.3338274725368571,0.24204129711880956
LOC,117171,post,False,0.3213750626942548,0.21760258373140914
LOC,117171,post,True,0.31023645369544184,0.242621445079084
LOC,117171,pre,False,0.3322321908929534,0.28689476233566313
LOC,117171,pre,True,0.31140088435995933,0.16466539333594804
LOC,118171,post,False,0.2459901431324155,0.2275089360839769
LOC,118171,post,True,0.3039859995664632,0.24489595652331014
LOC,118171,pre,False,0.26276390310232317,0.26739577160880484
LOC,118171,pre,True,0.24447184308352926,0.22469099947697177
LOC,118172,post,False,0.27954833132349644,0.20675153506367336
LOC,118172,post,True,0.3068218786664457,0.2576710280388221
LOC,118172,pre,False,0.2801859852264781,0.24033830795372896
LOC,118172,pre,True,0.32079283199722797,0.21346703787973054
LOC,119171,post,False,0.2355458114204234,0.2339114319706388
LOC,119171,post,True,0.3104280041266371,0.23919974498824
LOC,119171,pre,False,0.2846972334896678,0.17363501776889342
LOC,119171,pre,True,0.294972218257581,0.24178234343662103
LOC,119172,post,False,0.301675947962067,0.23437547189696706
LOC,119172,post,True,0.2575566013107998,0.2861738176989845
LOC,119172,pre,False,0.2618364569744033,0.23911599303190673
LOC,119172,pre,True,0.3024638203309514,0.24185969572573324
LOC,119173,post,False,0.30608887294125264,0.2249195372790373
LOC,119173,post,True,0.2999583979175857,0.23396195420300886
LOC,119173,pre,False,0.3033302812095502,0.25453466784595485
LOC,119173,pre,True,0.25949581256740967,0.25666401465819055
LOC,119174,post,False,0.3468124648034675,0.22698194251928264
LOC,119174,post,True,0.25406854417309266,0.20502553848591937
LOC,119174,pre,False,0.32365563752081494,0.15441076401757167
LOC,119174,pre,True,0.278766934093232,0.24472992740218297
LOC,120171,post,False,0.33896934777767285,0.2377057983267148
LOC,120171,post,True,0.34423149512454737,0.2452249370099299
LOC,120171,pre,False,0.28838790977999895,0.24119773638838557
LOC,120171,pre,True,0.29174436740086523,0.24232484130465015
LOC,120172,post,False,0.2990996954205569,0.24590201982550916
LOC,120172,post,True,0.3187311242390271,0.24765761525316457
LOC,120172,pre,False,0.2688290060967047,0.27596309008893544
LOC,120172,pre,True,0.28034952995825424,0.25127931487541494
LOC,120173,post,False,0.2656462232886335,0.26077257917113694
LOC,120173,post,True,0.2805084017345859,0.2569049940768301
LOC,120173,pre,False,0.28806983793855256,0.23622927864484566
LOC,120173,pre,True,0.23940259918754908,0.20170226802175573
LOC,123171,post,False,0.28050889826515174,0.18344181992783962
LOC,123171,post,True,0.32852865528319897,0.2820990797884525
LOC,123171,pre,False,0.3132282163390533,0.2384452755807195
LOC,123171,pre,True,0.26749959698808107,0.2938522767278343
LOC,123173,post,False,0.29140278767086564,0.23944733906243015
LOC,123173,post,True,0.3122871566898579,0.23462620845745313
LOC,123173,pre,False,0.21143326813510316,0.2677913479299652
LOC,123173,pre,True,0.2532299714825504,0.2672871502874703
LOC,124171,post,False,0.3463596363249726,0.2310222392623542
LOC,124171,post,True,0.376016644270493,0.1997484995075066
LOC,124171,pre,False,0.2776376538647517,0.24700385219515902
LOC,124171,pre,True,0.363326245513742,0.2058756023043224
LOC,125171,post,False,0.33263343877133256,0.22062126317964664
LOC,125171,post,True,0.2851899210411913,0.23169467841780836
LOC,125171,pre,False,0.2974551982730572,0.2189524572555185
LOC,125171,pre,True,0.3228296771513399,0.22057473181213916
LOC,125172,post,False,0.2732505347337512,0.2352491401539424
LOC,125172,post,True,0.3245938040850356,0.18880238549913114
LOC,125172,pre,False,0.30592728018138493,0.2378837922261757
LOC,125172,pre,True,0.28749952894489705,0.24721712881891905
LOC,1121161,post,False,0.2807944395236608,0.21960531539098396
LOC,1121161,post,True,0.3331015510462506,0.24430488179569015
LOC,1121161,pre,False,0.2659563726756886,0.2320695179044813
LOC,1121161,pre,True,0.28391303604571577,0.2694040276424034
LOC,1130161,post,False,0.2898725381332269,0.23075085498878165
LOC,1130161,post,True,0.2919149894899435,0.26376869289832616
LOC,1130161,pre,False,0.2877718599150055,0.2462911514562273
LOC,1130161,pre,True,0.29144307766697586,0.23536104733841964
LOC,1202161,post,False,0.29854510264547796,0.25563901857104426
LOC,1202161,post,True,0.3080421700611345,0.2712705727724036
LOC,1202161,pre,False,0.2495057010821234,0.24179800233804477
LOC,1202161,pre,True,0.25654165174606536,0.3309779484780864
LOC,1203161,post,False,0.2693456416144461,0.23151909017531774
LOC,1203161,post,True,0.2732546028510855,0.2460276088625053
LOC,1203161,pre,False,0.2694030204072472,0.23593696223846825
LOC,1203161,pre,True,0.33695770163221284,0.21947874511942483
LOC,1206161,post,False,0.21655922910673048,0.25293200844762775
LOC,1206161,post,True,0.2798673572803672,0.21413281027501654
LOC,1206161,pre,False,0.26752615475337105,0.22618306371817373
LOC,1206161,pre,True,0.2872981124260684,0.20889099252071697
LOC,1206162,post,False,0.2593298578694207,0.2506515885977998
LOC,1206162,post,True,0.3293712984351706,0.19949316419759716
LOC,1206162,pre,False,0.2546513914546372,0.2590936380232462
LOC,1206162,pre,True,0.3415539020494259,0.20564384910796635
LOC,1206163,post,False,0.3153354949391878,0.21107892241003837
LOC,1206163,post,True,0.2911565481599404,0.2400373626312231
LOC,1206163,pre,False,0.28914639484526716,0.2107434211086708
LOC,1206163,pre,True,0.3051758309495479,0.2294872843038424
LOC,1207162,post,False,0.3046943972943115,0.26950460291914036
LOC,1207162,post,True,0.3183436863655654,0.2609507862359092
LOC,1207162,pre,False,0.3461748625345986,0.2605004890622952
LOC,1207162,pre,True,0.34118670589125016,0.2685402443595982
PHC,110171,post,False,0.25716158699355884,0.2213205496575085
PHC,110171,post,True,0.29543401311006673,0.2165843929728714
PHC,110171,pre,False,0.281228787210158,0.20506020928679644
PHC,110171,pre,True,0.27264679370520734,0.263312343600435
PHC,110172,post,False,0.2438147422001801,0.21350992419694353
PHC,110172,post,True,0.2999346501738419,0.2693402403571296
PHC,110172,pre,False,0.25538551465238063,0.25744200559150004
PHC,110172,pre,True,0.2781812381759335,0.23226730590189643
PHC,111171,post,False,0.2836871107035994,0.24656695005636084
PHC,111171,post,True,0.2947495545900341,0.22791652721509975
PHC,111171,pre,False,0.28094461824653744,0.21433214091646646
PHC,111171,pre,True,0.34376972786864857,0.20574913709438705
PHC,112171,post,False,0.2801723717147425,0.2724572085219535
PHC,112171,post,True,0.25891737181875796,0.2551252505788826
PHC,112171,pre,False,0.2685438426528333,0.2685062807987033
PHC,112171,pre,True,0.2354550063889394,0.21190983464241095
PHC,112172,post,False,0.1803373002430399,0.2547848121184354
PHC,112172,post,True,0.27129889138902724,0.22484074597196071
PHC,112172,pre,False,0.24044256564664526,0.24396757931900415
PHC,112172,pre,True,0.2522935330802418,0.24685653753889195
PHC,112173,post,False,0.31724007493854656,0.22071555434046014
PHC,112173,post,True,0.30350419497389164,0.2253827935548165
PHC,112173,pre,False,0.25946966170868924,0.275052262335815
PHC,112173,pre,True,0.2770319737845,0.2693504227266041
PHC,113171,post,False,0.28496803292595685,0.20641222162679124
PHC,113171,post,True,0.3024016596062334,0.25304256520459967
PHC,113171,pre,False,0.28586287399537436,0.24234604112715347
PHC,113171,pre,True,0.2952979188321676,0.24748371875119385
PHC,115174,post,False,0.2767914447116413,0.25201759594591994
PHC,115174,post,True,0.29573725785864735,0.18715049407762602
PHC,115174,pre,False,0.3044992506803523,0.23364099828625262
PHC,115174,pre,True,0.3238022891989053,0.22908582014662932
PHC,117171,post,False,0.2472665049743501,0.28995799478636997
PHC,117171,post,True,0.2240401226445122,0.23855873857362803
PHC,117171,pre,False,0.22871193552317273,0.2478688856649848
PHC,117171,pre,True,0.24333951595075365,0.28064165080778286
PHC,118171,post,False,0.2563247872353239,0.22337275021227354
PHC,118171,post,True,0.2800874448090963,0.24510889707529332
PHC,118171,pre,False,0.23796822779147742,0.16437722046166575
PHC,118171,pre,True,0.27664567705971416,0.2968741507145385
PHC,118172,post,False,0.27069038650472843,0.23214233218210553
PHC,118172,post,True,0.27756647780231625,0.2543960207386544
PHC,118172,pre,False,0.28146462074832773,0.23331488151878355
PHC,118172,pre,True,0.27894841523132785,0.20676580878934891
PHC,119171,post,False,0.2603593195108586,0.2581443654497777
PHC,119171,post,True,0.3028140969784904,0.263395649262912
PHC,119171,pre,False,0.29008615991931624,0.21786097286149406
PHC,119171,pre,True,0.2607921326571317,0.2514258216097821
PHC,119172,post,False,0.28460767183046476,0.2695499548667479
PHC,119172,post,True,0.29803567153775495,0.2393588590777294
PHC,119172,pre,False,0.28548267751488277,0.2276147082820886
PHC,119172,pre,True,0.24465969648322144,0.2577263743574293
PHC,119173,post,False,0.31071174134783835,0.20924128807023873
PHC,119173,post,True,0.3015151105567281,0.2329158685624279
PHC,119173,pre,False,0.32070565067637447,0.21691703827916964
PHC,119173,pre,True,0.2364930883573396,0.27798215585510067
PHC,119174,post,False,0.2153446359155251,0.289598997304508
PHC,119174,post,True,0.2777377022801863,0.2499809243648103
PHC,119174,pre,False,0.24314239812357571,0.25325755193947785
PHC,119174,pre,True,0.31807523047688624,0.20086692199623934
PHC,120171,post,False,0.29486692580213913,0.24073456218676115
PHC,120171,post,True,0.2782029773513296,0.2756123125642285
PHC,120171,pre,False,0.27688476366729237,0.21782055423080204
PHC,120171,pre,True,0.25876410508600356,0.2415731355247394
PHC,120172,post,False,0.26122664747048674,0.28071295939613383
PHC,120172,post,True,0.25624431875048226,0.2604343682666025
PHC,120172,pre,False,0.2685498098047429,0.2739456378455861
PHC,120172,pre,True,0.2307277731878211,0.25632361419519745
PHC,120173,post,False,0.30035194631922424,0.19389262429240586
PHC,120173,post,True,0.28359292057492913,0.2761272663449558
PHC,120173,pre,False,0.25880727310495905,0.19234682618652438
PHC,120173,pre,True,0.2672770863293282,0.28569166428346376
PHC,123171,post,False,0.25584763660995863,0.21186946375923177
PHC,123171,post,True,0.2962193768962404,0.2683072314106133
PHC,123171,pre,False,0.26328785372066227,0.17923856067709337
PHC,123171,pre,True,0.2882202559738477,0.24179242185115757
PHC,123173,post,False,0.2714403381571032,0.23182103836530482
PHC,123173,post,True,0.28452274024877855,0.22564727510770238
PHC,123173,pre,False,0.24549053059619927,0.2556112792657742
PHC,123173,pre,True,0.24804225463577745,0.24818350661854013
PHC,124171,post,False,0.3376840688247919,0.2259089355467835
PHC,124171,post,True,0.3212445499283606,0.23084395318006595
PHC,124171,pre,False,0.3050868383741397,0.2224851591921751
PHC,124171,pre,True,0.3209878959014524,0.21309835446035658
PHC,125171,post,False,0.2815747850423715,0.2581428091205198
PHC,125171,post,True,0.23257883605528157,0.2396646943452821
PHC,125171,pre,False,0.24847012234609048,0.2643023502478308
PHC,125171,pre,True,0.29305837656912115,0.2296214816805564
PHC,125172,post,False,0.23257794626231099,0.2610364487500017
PHC,125172,post,True,0.2535371312604523,0.21311881059059376
PHC,125172,pre,False,0.2601321155073716,0.2230266724995417
PHC,125172,pre,True,0.2953181833146078,0.21001847656651518
PHC,1121161,post,False,0.25227505566494735,0.22524373845532453
PHC,1121161,post,True,0.2530038708791772,0.27438321931396914
PHC,1121161,pre,False,0.24400328402492494,0.23849365009789003
PHC,1121161,pre,True,0.27291005020189113,0.23252032224631908
PHC,1130161,post,False,0.29096455407795496,0.2441224704639678
PHC,1130161,post,True,0.2614996155551608,0.22990894733708803
PHC,1130161,pre,False,0.25555229617171243,0.23096855248044684
PHC,1130161,pre,True,0.30675916988148955,0.2671150437652615
PHC,1202161,post,False,0.29461660331184925,0.2737825027916668
PHC,1202161,post,True,0.2333968624197907,0.22071936273746023
PHC,1202161,pre,False,0.18123564309568113,0.22663939684626438
PHC,1202161,pre,True,0.2856478339747301,0.29784487494591516
PHC,1203161,post,False,0.25300449194045377,0.2601574618015589
PHC,1203161,post,True,0.2854525184132687,0.24640136209042182
PHC,1203161,pre,False,0.22869942194345722,0.25985075726003204
PHC,1203161,pre,True,0.2729853025858492,0.2346972370837271
PHC,1206161,post,False,0.2449574448072837,0.18195983500280058
PHC,1206161,post,True,0.2705343760793343,0.24744433090955806
PHC,1206161,pre,False,0.24034579066029468,0.2482841465190345
PHC,1206161,pre,True,0.2616056293298875,0.2661240655226663
PHC,1206162,post,False,0.2715483158943728,0.23654494697942044
PHC,1206162,post,True,0.26229908931566714,0.22492295189554318
PHC,1206162,pre,False,0.2624141657624305,0.22327864781505932
PHC,1206162,pre,True,0.26113025096520603,0.2554744925766805
PHC,1206163,post,False,0.3014022830483122,0.21490124040087447
PHC,1206163,post,True,0.3117271078192046,0.24151231590604424
PHC,1206163,pre,False,0.27293504854433254,0.25912132641672514
PHC,1206163,pre,True,0.28961229964727825,0.21638224487600732
PHC,1207162,post,False,0.25873487107821996,0.2313645590558337
PHC,1207162,post,True,0.27038611364524134,0.20903105627192983
PHC,1207162,pre,False,0.27576486799588845,0.27413996249829825
PHC,1207162,pre,True,0.3017005156459132,0.2529634322632067
PRC,110171,post,False,0.2523803208779795,0.23820962632295176
PRC,110171,post,True,0.3069912890095117,0.17590584411679966
PRC,110171,pre,False,0.27211572838321707,0.2336763999704356
PRC,110171,pre,True,0.24823839695602817,0.24023644908439468
PRC,110172,post,False,0.2261614740075874,0.21532423819568805
PRC,110172,post,True,0.3081882119117133,0.1756488808772271
PRC,110172,pre,False,0.27665094843412624,0.2091202030005348
PRC,110172,pre,True,0.24345478779996838,0.25113175752783257
PRC,111171,post,False,0.2133877513311949,0.27445356890111866
PRC,111171,post,True,0.309957260330338,0.27917233764622645
PRC,111171,pre,False,0.24440661331082084,0.2669390288244279
PRC,111171,pre,True,0.30741006424201317,0.23425887574030044
PRC,112171,post,False,0.2766054583043363,0.25080125354446403
PRC,112171,post,True,0.2956130501278643,0.1894718263389544
PRC,112171,pre,False,0.25637202138051024,0.26850166495240996
PRC,112171,pre,True,0.2917153233802326,0.22997629763908284
PRC,112172,post,False,0.27333677155967634,0.23153884402607178
PRC,112172,post,True,0.23589074529469464,0.2368964580238333
PRC,112172,pre,False,0.2176892102958033,0.21164602456698445
PRC,112172,pre,True,0.19619081529864535,0.24062011999452987
PRC,112173,post,False,0.25505014579764707,0.21659875491136193
PRC,112173,post,True,0.28211415986870214,0.21849481402457016
PRC,112173,pre,False,0.26238763779653496,0.2829597135086356
PRC,112173,pre,True,0.27653284362034786,0.2389542533887376
PRC,113171,post,False,0.24865655408062612,0.2729785492428173
PRC,113171,post,True,0.2154303550753826,0.2635555209117416
PRC,113171,pre,False,0.24395914394368107,0.23904472253670828
PRC,113171,pre,True,0.24144788208872398,0.24146788709001474
PRC,115174,post,False,0.2636348186762143,0.21968416101548277
PRC,115174,post,True,0.2209659385133064,0.2580591832888667
PRC,115174,pre,False,0.2515158234288057,0.23500304783168952
PRC,115174,pre,True,0.3088440182061324,0.25845840940942905
PRC,117171,post,False,0.2996691581896797,0.19248618850625243
PRC,117171,post,True,0.2602937625755116,0.2280484086112414
PRC,117171,pre,False,0.26248683791529076,0.24535020601525348
PRC,117171,pre,True,0.1852304916509886,0.31390768082045784
PRC,118171,post,False,0.2761914179667328,0.22376700984777279
PRC,118171,post,True,0.24747438463803925,0.2011770034840578
PRC,118171,pre,False,0.2350742590224864,0.27829712912186333
PRC,118171,pre,True,0.21384962914470843,0.22833195070905293
PRC,118172,post,False,0.26825827307946026,0.23541780667839554
PRC,118172,post,True,0.24005157449775155,0.3288853266321311
PRC,118172,pre,False,0.2711381211929154,0.2607867912979658
PRC,118172,pre,True,0.23295069509374539,0.2752170857764515
PRC,119171,post,False,0.23960339405531467,0.2851661813209462
PRC,119171,post,True,0.23250168043082864,0.2574151801490168
PRC,119171,pre,False,0.2646791526882525,0.2581848395430801
PRC,119171,pre,True,0.23171052201067263,0.22344063076945675
PRC,119172,post,False,0.2613811437272131,0.23184084092866014
PRC,119172,post,True,0.1996439973529754,0.22561571947140271
PRC,119172,pre,False,0.24085331680134964,0.2634562527087278
PRC,119172,pre,True,0.22007869142091438,0.3224001435047403
PRC,119173,post,False,0.22538977365024992,0.21156912599153496
PRC,119173,post,True,0.28648670214600774,0.24143916751334812
PRC,119173,pre,False,0.27220397288807385,0.219213311606392
PRC,119173,pre,True,0.23988680937955467,0.2736643230197215
PRC,119174,post,False,0.2969662980579262,0.22008277486679056
PRC,119174,post,True,0.24766422555116732,0.24248919973167443
PRC,119174,pre,False,0.3212268835804727,0.25346771076036645
PRC,119174,pre,True,0.17794785433753404,0.18327836923432522
PRC,120171,post,False,0.2387690055694592,0.2730791563039531
PRC,120171,post,True,0.2757857181759466,0.2373486981783556
PRC,120171,pre,False,0.22727561215704228,0.2581369026289935
PRC,120171,pre,True,0.2540354840616581,0.26555764321182884
PRC,120172,post,False,0.3034497701934077,0.24677747121915408
PRC,120172,post,True,0.26241371592730733,0.2642214723104602
PRC,120172,pre,False,0.2472971554195275,0.2118521985218099
PRC,120172,pre,True,0.29994385389237954,0.1835963406797678
PRC,120173,post,False,0.24200026926019688,0.23474997314706955
PRC,120173,post,True,0.2203580098245243,0.28717322467373696
PRC,120173,pre,False,0.2772301089421669,0.19319942576480248
PRC,120173,pre,True,0.29592490874974764,0.2552533416366513
PRC,123171,post,False,0.24468308582834167,0.24183824154278058
PRC,123171,post,True,0.21150242455080687,0.29500540420878457
PRC,123171,pre,False,0.28429963393842383,0.25384270002849607
PRC,123171,pre,True,0.2248563386880964,0.23731957827044683
PRC,123173,post,False,0.3140287922732706,0.22161170282836093
PRC,123173,post,True,0.2811963734265336,0.2178519127906445
PRC,123173,pre,False,0.2790504185675009,0.3001089734555334
PRC,123173,pre,True,0.20791645950897047,0.21417080168019145
PRC,124171,post,False,0.25671404207008697,0.24159154187419257
PRC,124171,post,True,0.23566255588146423,0.2811261843284262
PRC,124171,pre,False,0.2632955147043349,0.2402975088705043
PRC,124171,pre,True,0.23714115804135893,0.26404983315699243
PRC,125171,post,False,0.28269552722647406,0.25269665320098544
PRC,125171,post,True,0.22508622367624423,0.2562759201284664
PRC,125171,pre,False,0.2523309200090659,0.268999759940334
PRC,125171,pre,True,0.2625487872513733,0.2684856429906956
PRC,125172,post,False,0.28387940766728564,0.18427124449371718
PRC,125172,post,True,0.29426905114175533,0.23953650354414738
PRC,125172,pre,False,0.255685013486872,0.23077311065998923
PRC,125172,pre,True,0.251388693401051,0.26999995289775935
PRC,1121161,post,False,0.2611429521444503,0.2350332308038011
PRC,1121161,post,True,0.23929330330712512,0.25466853440860715
PRC,1121161,pre,False,0.18961150088094553,0.2555708929287366
PRC,1121161,pre,True,0.2300810527679924,0.21926861593598396
PRC,1130161,post,False,0.23715528281491335,0.24219160180453042
PRC,1130161,post,True,0.23772385936547907,0.254953605056978
PRC,1130161,pre,False,0.2830544838051299,0.2524301664168171
PRC,1130161,pre,True,0.2545495340911187,0.2496013477261864
PRC,1202161,post,False,0.23851911671330375,0.23927262991718293
PRC,1202161,post,True,0.24451555557250662,0.2504919424219135
PRC,1202161,pre,False,0.26430737634666157,0.28972339019315585
PRC,1202161,pre,True,0.2642720990115126,0.2450304527417432
PRC,1203161,post,False,0.20998962459978526,0.30614925801468906
PRC,1203161,post,True,0.244099828188252,0.2870859823365982
PRC,1203161,pre,False,0.2409848812710798,0.24966766867165044
PRC,1203161,pre,True,0.25701303405694087,0.23652535385028278
PRC,1206161,post,False,0.2375157317564435,0.21755489018616142
PRC,1206161,post,True,0.20688380259623637,0.27284952445175314
PRC,1206161,pre,False,0.23792760976459518,0.22950521895248127
PRC,1206161,pre,True,0.27261354532013177,0.23756985782298473
PRC,1206162,post,False,0.19030138048977663,0.2815630464868269
PRC,1206162,post,True,0.23233917816846006,0.2616145968807843
PRC,1206162,pre,False,0.23738064125888125,0.20005497857416685
PRC,1206162,pre,True,0.2948366649506234,0.28695748818909356
PRC,1206163,post,False,0.171868863739628,0.26688403995198795
PRC,1206163,post,True,0.25649343145934766,0.21924866229696635
PRC,1206163,pre,False,0.22157991800723242,0.23054553662444457
PRC,1206163,pre,True,0.22343506462432222,0.25897045815816455
PRC,1207162,post,False,0.25014703939568556,0.23278491850566105
PRC,1207162,post,True,0.24182611046283706,0.205930595470902
PRC,1207162,pre,False,0.25509632125008075,0.19427483371237977
PRC,1207162,pre,True,0.2646035379838439,0.23386869083411227
V1,110171,post,False,0.378160949128498,0.2271096280012161
V1,110171,post,True,0.32360498427280315,0.25387659143912206
V1,110171,pre,False,0.3700383800225314,0.18992993294845634
V1,110171,pre,True,0.37266133530442336,0.25968283582942847
V1,110172,post,False,0.31938429704031784,0.20568391127793376
V1,110172,post,True,0.2800532234025843,0.24497639752272607
V1,110172,pre,False,0.33358577645268706,0.20828749418042905
V1,110172,pre,True,0.3240946824705243,0.24213218740957534
V1,111171,post,False,0.3354687018229038,0.21130703706535908
V1,111171,post,True,0.32573790795263624,0.22207185260954448
V1,111171,pre,False,0.34879823257340203,0.20730587533529973
V1,111171,pre,True,0.33753513480654185,0.19618193309092705
V1,112171,post,False,0.2749494482598063,0.22471416297544003
V1,112171,post,True,0.29020664377502514,0.24634977888431936
V1,112171,pre,False,0.28678794015390835,0.21227091654433203
V1,112171,pre,True,0.3157708570588034,0.22624931980386273
V1,112172,post,False,0.314174629658833,0.26764722879248404
V1,112172,post,True,0.31341883784760116,0.27441853219457557
V1,112172,pre,False,0.2964818190315107,0.27387802674847983
V1,112172,pre,True,0.28956037141162716,0.22595390471317983
V1,112173,post,False,0.2845111646663897,0.25576995984351225
V1,112173,post,True,0.3804309720042474,0.19281200055671938
V1,112173,pre,False,0.3086120763637732,0.24853328140737085
V1,112173,pre,True,0.3457038111920475,0.17707982970408417
V1,113171,post,False,0.3579938940051657,0.24743125815803862
V1,113171,post,True,0.4351153401103547,0.17210273723956843
V1,113171,pre,False,0.36008723002532916,0.18967134550722417
V1,113171,pre,True,0.4047041150549714,0.20252370318507248
V1,115174,post,False,0.3212187483570729,0.19489446565375507
V1,115174,post,True,0.3929005206040139,0.15718894327694719
V1,115174,pre,False,0.28725085698765807,0.2049727942802074
V1,115174,pre,True,0.3898464456411285,0.18600403269707447
V1,117171,post,False,0.40140456937700647,0.18511318010762376
V1,117171,post,True,0.34115072687780457,0.19751372861014818
V1,117171,pre,False,0.3434476322434679,0.19993566381208275
V1,117171,pre,True,0.31269428441870784,0.22097165411336395
V1,118171,post,False,0.2616566373735377,0.25786194940011054
V1,118171,post,True,0.3313961067309766,0.2241591690545015
V1,118171,pre,False,0.23591167859722093,0.2592643572479747
V1,118171,pre,True,0.2597804710184136,0.2666271367873834
V1,118172,post,False,0.29296351033522056,0.2745965253442181
V1,118172,post,True,0.4069408679479123,0.18884609585161918
V1,118172,pre,False,0.29158978896775284,0.280115533582621
V1,118172,pre,True,0.39435893256468024,0.19288280315342002
V1,119171,post,False,0.3650572233100876,0.22176580434454757
V1,119171,post,True,0.2559942990811254,0.3166923986886108
V1,119171,pre,False,0.42675675981725336,0.17636588836393174
V1,119171,pre,True,0.34169592659128384,0.24691442725677018
V1,119172,post,False,0.2376599977773352,0.1792156164486233
V1,119172,post,True,0.2859802938433471,0.287694762023476
V1,119172,pre,False,0.2594162638430203,0.23484364657561244
V1,119172,pre,True,0.28061605457462113,0.25465375802425416
V1,119173,post,False,0.3961503003078407,0.20197065816576795
V1,119173,post,True,0.3250365757454375,0.23850224826193442
V1,119173,pre,False,0.38868202732394874,0.20910684386605452
V1,119173,pre,True,0.2887917284758268,0.21581812715589271
V1,119174,post,False,0.27933649638852615,0.2696242537375405
V1,119174,post,True,0.3956667799893284,0.20161710314253084
V1,119174,pre,False,0.2947114182321179,0.2601315100801155
V1,119174,pre,True,0.3083105081916478,0.14397890570879485
V1,120171,post,False,0.4018070355947135,0.16524454790624052
V1,120171,post,True,0.2955284543231642,0.27939441826669664
V1,120171,pre,False,0.411208818216235,0.219912726928693
V1,120171,pre,True,0.31445922024731876,0.24806376137646677
V1,120172,post,False,0.3122915735006232,0.2344095283181304
V1,120172,post,True,0.3299052733731683,0.20684086434900828
V1,120172,pre,False,0.2782885011287897,0.250704039460817
V1,120172,pre,True,0.28724704760331254,0.24435653272745733
V1,120173,post,False,0.3640524031063082,0.1976918736551525
V1,120173,post,True,0.344382947358013,0.24358269178989184
V1,120173,pre,False,0.33081450743363405,0.1395616020543417
V1,120173,pre,True,0.27869826988376556,0.2902089913813958
V1,123171,post,False,0.36048978358637085,0.15396756854447594
V1,123171,post,True,0.33789163720449633,0.27375027313259714
V1,123171,pre,False,0.34579465249609653,0.1931965518075588
V1,123171,pre,True,0.3020165394689449,0.3029946529359127
V1,123173,post,False,0.3360018198065374,0.23983912237589733
V1,123173,post,True,0.35908481016609783,0.19747618811179427
V1,123173,pre,False,0.3641736637554416,0.2373737767693221
V1,123173,pre,True,0.368479270032804,0.23247052838086493
V1,124171,post,False,0.34173788198887267,0.22963152834241848
V1,124171,post,True,0.39470036727217334,0.19610944228814745
V1,124171,pre,False,0.31701622201831225,0.2584902073137455
