,subject,roi,num_voxels,run,time_point,pearson
10286,0112171_neurosketch,LOC_FS,2557.0,4.0,6.0,0.32615
10287,0112171_neurosketch,LOC_FS,2557.0,4.0,7.0,0.35818
10288,0112171_neurosketch,LOC_FS,2557.0,4.0,8.0,0.37787
10289,0112171_neurosketch,LOC_FS,2557.0,4.0,9.0,0.4489
10290,0112171_neurosketch,LOC_FS,2557.0,4.0,10.0,0.43034
10291,0112171_neurosketch,LOC_FS,2557.0,4.0,11.0,0.44241
10292,0112171_neurosketch,LOC_FS,2557.0,4.0,12.0,0.32563
10293,0112171_neurosketch,LOC_FS,2557.0,4.0,13.0,0.31588
10294,0112171_neurosketch,LOC_FS,2557.0,4.0,14.0,0.31171
10295,0112171_neurosketch,LOC_FS,2557.0,4.0,15.0,0.27759
10296,0112171_neurosketch,LOC_FS,2557.0,4.0,16.0,0.36873
10297,0112171_neurosketch,LOC_FS,2557.0,4.0,17.0,0.2843
10298,0112171_neurosketch,LOC_FS,2557.0,4.0,18.0,0.38896
10299,0112171_neurosketch,LOC_FS,2557.0,4.0,19.0,0.47861
10300,0112171_neurosketch,LOC_FS,2557.0,4.0,20.0,0.43539
10301,0112171_neurosketch,LOC_FS,2557.0,4.0,21.0,0.30795
10302,0112171_neurosketch,LOC_FS,2557.0,4.0,22.0,0.29166
10303,0112171_neurosketch,LOC_FS,2557.0,4.0,23.0,0.16057
10304,0112171_neurosketch,mOFC_FS,1971.0,1.0,1.0,0.14713
10305,0112171_neurosketch,mOFC_FS,1971.0,1.0,2.0,0.12919
10306,0112171_neurosketch,mOFC_FS,1971.0,1.0,3.0,0.15688
10307,0112171_neurosketch,mOFC_FS,1971.0,1.0,4.0,0.14039
10308,0112171_neurosketch,mOFC_FS,1971.0,1.0,5.0,0.15169
10309,0112171_neurosketch,mOFC_FS,1971.0,1.0,6.0,0.13365
10310,0112171_neurosketch,mOFC_FS,1971.0,1.0,7.0,0.09001
10311,0112171_neurosketch,mOFC_FS,1971.0,1.0,8.0,0.11027
10312,0112171_neurosketch,mOFC_FS,1971.0,1.0,9.0,0.11919
10313,0112171_neurosketch,mOFC_FS,1971.0,1.0,10.0,0.14653
10314,0112171_neurosketch,mOFC_FS,1971.0,1.0,11.0,0.14039
10315,0112171_neurosketch,mOFC_FS,1971.0,1.0,12.0,0.14193
10316,0112171_neurosketch,mOFC_FS,1971.0,1.0,13.0,0.09058
10317,0112171_neurosketch,mOFC_FS,1971.0,1.0,14.0,0.09467
10318,0112171_neurosketch,mOFC_FS,1971.0,1.0,15.0,0.08521
10319,0112171_neurosketch,mOFC_FS,1971.0,1.0,16.0,0.11401
10320,0112171_neurosketch,mOFC_FS,1971.0,1.0,17.0,0.16729
10321,0112171_neurosketch,mOFC_FS,1971.0,1.0,18.0,0.19025
10322,0112171_neurosketch,mOFC_FS,1971.0,1.0,19.0,0.12333
10323,0112171_neurosketch,mOFC_FS,1971.0,1.0,20.0,0.09835
10324,0112171_neurosketch,mOFC_FS,1971.0,1.0,21.0,0.11458
10325,0112171_neurosketch,mOFC_FS,1971.0,1.0,22.0,0.03353
10326,0112171_neurosketch,mOFC_FS,1971.0,1.0,23.0,0.14072
10327,0112171_neurosketch,mOFC_FS,1971.0,2.0,1.0,0.05483
10328,0112171_neurosketch,mOFC_FS,1971.0,2.0,2.0,0.10596
10329,0112171_neurosketch,mOFC_FS,1971.0,2.0,3.0,0.12273
10330,0112171_neurosketch,mOFC_FS,1971.0,2.0,4.0,0.02081
10331,0112171_neurosketch,mOFC_FS,1971.0,2.0,5.0,0.15109
10332,0112171_neurosketch,mOFC_FS,1971.0,2.0,6.0,0.20415
10333,0112171_neurosketch,mOFC_FS,1971.0,2.0,7.0,0.22789
10334,0112171_neurosketch,mOFC_FS,1971.0,2.0,8.0,0.20841
10335,0112171_neurosketch,mOFC_FS,1971.0,2.0,9.0,0.2059
10336,0112171_neurosketch,mOFC_FS,1971.0,2.0,10.0,0.24359
10337,0112171_neurosketch,mOFC_FS,1971.0,2.0,11.0,0.23623
10338,0112171_neurosketch,mOFC_FS,1971.0,2.0,12.0,0.22511
10339,0112171_neurosketch,mOFC_FS,1971.0,2.0,13.0,0.25804
10340,0112171_neurosketch,mOFC_FS,1971.0,2.0,14.0,0.23781
10341,0112171_neurosketch,mOFC_FS,1971.0,2.0,15.0,0.29264
10342,0112171_neurosketch,mOFC_FS,1971.0,2.0,16.0,0.21345
10343,0112171_neurosketch,mOFC_FS,1971.0,2.0,17.0,0.33856
10344,0112171_neurosketch,mOFC_FS,1971.0,2.0,18.0,0.20762
10345,0112171_neurosketch,mOFC_FS,1971.0,2.0,19.0,0.15832
10346,0112171_neurosketch,mOFC_FS,1971.0,2.0,20.0,-0.01379
10347,0112171_neurosketch,mOFC_FS,1971.0,2.0,21.0,0.08844
10348,0112171_neurosketch,mOFC_FS,1971.0,2.0,22.0,0.01077
10349,0112171_neurosketch,mOFC_FS,1971.0,2.0,23.0,0.02972
10350,0112171_neurosketch,mOFC_FS,1971.0,3.0,1.0,0.0623
10351,0112171_neurosketch,mOFC_FS,1971.0,3.0,2.0,-0.02598
10352,0112171_neurosketch,mOFC_FS,1971.0,3.0,3.0,0.06408
10353,0112171_neurosketch,mOFC_FS,1971.0,3.0,4.0,0.11618
10354,0112171_neurosketch,mOFC_FS,1971.0,3.0,5.0,0.18061
10355,0112171_neurosketch,mOFC_FS,1971.0,3.0,6.0,0.23839
10356,0112171_neurosketch,mOFC_FS,1971.0,3.0,7.0,0.22623
10357,0112171_neurosketch,mOFC_FS,1971.0,3.0,8.0,0.21339
10358,0112171_neurosketch,mOFC_FS,1971.0,3.0,9.0,0.20726
10359,0112171_neurosketch,mOFC_FS,1971.0,3.0,10.0,0.228
10360,0112171_neurosketch,mOFC_FS,1971.0,3.0,11.0,0.26546
10361,0112171_neurosketch,mOFC_FS,1971.0,3.0,12.0,0.2281
10362,0112171_neurosketch,mOFC_FS,1971.0,3.0,13.0,0.16962
10363,0112171_neurosketch,mOFC_FS,1971.0,3.0,14.0,0.2418
10364,0112171_neurosketch,mOFC_FS,1971.0,3.0,15.0,0.19133
10365,0112171_neurosketch,mOFC_FS,1971.0,3.0,16.0,0.21765
10366,0112171_neurosketch,mOFC_FS,1971.0,3.0,17.0,0.16907
10367,0112171_neurosketch,mOFC_FS,1971.0,3.0,18.0,0.28564
10368,0112171_neurosketch,mOFC_FS,1971.0,3.0,19.0,0.19137
10369,0112171_neurosketch,mOFC_FS,1971.0,3.0,20.0,0.12265
10370,0112171_neurosketch,mOFC_FS,1971.0,3.0,21.0,-0.01912
10371,0112171_neurosketch,mOFC_FS,1971.0,3.0,22.0,0.05112
10372,0112171_neurosketch,mOFC_FS,1971.0,3.0,23.0,-0.02997
10373,0112171_neurosketch,mOFC_FS,1971.0,4.0,1.0,0.01678
10374,0112171_neurosketch,mOFC_FS,1971.0,4.0,2.0,0.13938
10375,0112171_neurosketch,mOFC_FS,1971.0,4.0,3.0,0.13383
10376,0112171_neurosketch,mOFC_FS,1971.0,4.0,4.0,0.13973
10377,0112171_neurosketch,mOFC_FS,1971.0,4.0,5.0,0.16584
10378,0112171_neurosketch,mOFC_FS,1971.0,4.0,6.0,0.10878
10379,0112171_neurosketch,mOFC_FS,1971.0,4.0,7.0,0.1318
10380,0112171_neurosketch,mOFC_FS,1971.0,4.0,8.0,0.1264
10381,0112171_neurosketch,mOFC_FS,1971.0,4.0,9.0,0.13346
10382,0112171_neurosketch,mOFC_FS,1971.0,4.0,10.0,0.19009
10383,0112171_neurosketch,mOFC_FS,1971.0,4.0,11.0,0.22886
10384,0112171_neurosketch,mOFC_FS,1971.0,4.0,12.0,0.17876
10385,0112171_neurosketch,mOFC_FS,1971.0,4.0,13.0,0.17908
10386,0112171_neurosketch,mOFC_FS,1971.0,4.0,14.0,0.15499
10387,0112171_neurosketch,mOFC_FS,1971.0,4.0,15.0,0.14731
10388,0112171_neurosketch,mOFC_FS,1971.0,4.0,16.0,0.11478
10389,0112171_neurosketch,mOFC_FS,1971.0,4.0,17.0,0.09585
10390,0112171_neurosketch,mOFC_FS,1971.0,4.0,18.0,0.17225
10391,0112171_neurosketch,mOFC_FS,1971.0,4.0,19.0,0.17169
10392,0112171_neurosketch,mOFC_FS,1971.0,4.0,20.0,0.14398
10393,0112171_neurosketch,mOFC_FS,1971.0,4.0,21.0,0.11928
10394,0112171_neurosketch,mOFC_FS,1971.0,4.0,22.0,0.03707
10395,0112171_neurosketch,mOFC_FS,1971.0,4.0,23.0,0.0429
10396,0112171_neurosketch,parahippo_FS,549.0,1.0,1.0,0.07459
10397,0112171_neurosketch,parahippo_FS,549.0,1.0,2.0,0.00511
10398,0112171_neurosketch,parahippo_FS,549.0,1.0,3.0,0.12354
10399,0112171_neurosketch,parahippo_FS,549.0,1.0,4.0,0.06758
10400,0112171_neurosketch,parahippo_FS,549.0,1.0,5.0,0.10653
10401,0112171_neurosketch,parahippo_FS,549.0,1.0,6.0,0.02152
10402,0112171_neurosketch,parahippo_FS,549.0,1.0,7.0,0.09407
10403,0112171_neurosketch,parahippo_FS,549.0,1.0,8.0,0.14717
10404,0112171_neurosketch,parahippo_FS,549.0,1.0,9.0,0.0726
10405,0112171_neurosketch,parahippo_FS,549.0,1.0,10.0,0.12926
10406,0112171_neurosketch,parahippo_FS,549.0,1.0,11.0,0.11864
10407,0112171_neurosketch,parahippo_FS,549.0,1.0,12.0,0.17467
10408,0112171_neurosketch,parahippo_FS,549.0,1.0,13.0,-0.00662
10409,0112171_neurosketch,parahippo_FS,549.0,1.0,14.0,0.04562
10410,0112171_neurosketch,parahippo_FS,549.0,1.0,15.0,0.03486
10411,0112171_neurosketch,parahippo_FS,549.0,1.0,16.0,0.10183
10412,0112171_neurosketch,parahippo_FS,549.0,1.0,17.0,0.14044
10413,0112171_neurosketch,parahippo_FS,549.0,1.0,18.0,0.15564
10414,0112171_neurosketch,parahippo_FS,549.0,1.0,19.0,0.14097
10415,0112171_neurosketch,parahippo_FS,549.0,1.0,20.0,0.06836
10416,0112171_neurosketch,parahippo_FS,549.0,1.0,21.0,0.14048
10417,0112171_neurosketch,parahippo_FS,549.0,1.0,22.0,0.1193
10418,0112171_neurosketch,parahippo_FS,549.0,1.0,23.0,0.22144
10419,0112171_neurosketch,parahippo_FS,549.0,2.0,1.0,0.00733
10420,0112171_neurosketch,parahippo_FS,549.0,2.0,2.0,0.07369
10421,0112171_neurosketch,parahippo_FS,549.0,2.0,3.0,0.00035
10422,0112171_neurosketch,parahippo_FS,549.0,2.0,4.0,-0.00971
10423,0112171_neurosketch,parahippo_FS,549.0,2.0,5.0,0.10698
10424,0112171_neurosketch,parahippo_FS,549.0,2.0,6.0,0.1794
10425,0112171_neurosketch,parahippo_FS,549.0,2.0,7.0,0.14588
10426,0112171_neurosketch,parahippo_FS,549.0,2.0,8.0,0.22083
10427,0112171_neurosketch,parahippo_FS,549.0,2.0,9.0,0.13405
